Seq_Number,Site_Number,Site_Name,Lab_Number,Refs,Outer_Date_AD,Outer_Symbol,C_Level,Got it?,bibdex
244,LA5603,AZTEC WEST,AZ-710,"Dean 2012, Personal Communication",1112,#NAME?,3,yes,Dean2012
244,LA5603,AZTEC WEST,AZ-713,"Dean 2012, Personal Communication",1113,L,3,yes,Dean2012
244,LA5603,AZTEC WEST,AZ-714,"Dean 2012, Personal Communication",1112,#NAME?,3,yes,Dean2012
244,LA5603,AZTEC WEST,AZ-715,"Dean 2012, Personal Communication",1105,#NAME?,3,yes,Dean2012
244,LA5603,AZTEC WEST,AZ-718,"Dean 2012, Personal Communication",1113,L,3,yes,Dean2012
244,LA5603,AZTEC WEST,AZ-721,"Dean 2012, Personal Communication",1113,L,3,yes,Dean2012
244,LA5603,AZTEC WEST,AZ-725,"Dean 2012, Personal Communication",1113,L,3,yes,Dean2012
244,LA5603,AZTEC WEST,AZ-731,"Dean 2012, Personal Communication",1112,#NAME?,3,yes,Dean2012
244,LA5603,AZTEC WEST,AZ-732,"Dean 2012, Personal Communication",1113,L,3,yes,Dean2012
244,LA5603,AZTEC WEST,AZ-739,"Dean 2012, Personal Communication",1112,L,3,yes,Dean2012
244,LA5603,AZTEC WEST,AZ-740,"Dean 2012, Personal Communication",1112,V,2,yes,Dean2012
244,LA5603,AZTEC WEST,AZ-742,"Dean 2012, Personal Communication",1112,V,2,yes,Dean2012
244,LA5603,AZTEC WEST,AZ-748,"Dean 2012, Personal Communication",1119,L,3,yes,Dean2012
244,LA5603,AZTEC WEST,AZ-749,"Dean 2012, Personal Communication",1119,L,3,yes,Dean2012
244,LA5603,AZTEC WEST,AZ-750,"Dean 2012, Personal Communication",1119,L,3,yes,Dean2012
244,LA5603,AZTEC WEST,AZ-751,"Dean 2012, Personal Communication",1119,L,3,yes,Dean2012
244,LA5603,AZTEC WEST,AZ-752,"Dean 2012, Personal Communication",1119,L,3,yes,Dean2012
244,LA5603,AZTEC WEST,AZ-755,"Dean 2012, Personal Communication",1116,VV,1,yes,Dean2012
244,LA5603,AZTEC WEST,AZ-757,"Dean 2012, Personal Communication",1119,L,3,yes,Dean2012
244,LA5603,AZTEC WEST,AZ-758,"Dean 2012, Personal Communication",1119,L,3,yes,Dean2012
244,LA5603,AZTEC WEST,AZ-759,"Dean 2012, Personal Communication",1119,L,3,yes,Dean2012
244,LA5603,AZTEC WEST,AZ-760,"Dean 2012, Personal Communication",1119,L,3,yes,Dean2012
244,LA5603,AZTEC WEST,AZ-761,"Dean 2012, Personal Communication",1119,L,3,yes,Dean2012
244,LA5603,AZTEC WEST,AZ-762,"Dean 2012, Personal Communication",1119,L,3,yes,Dean2012
244,LA5603,AZTEC WEST,AZ-90,Plog's Chaco Web Site,1115,G,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-93,Plog's Chaco Web Site,1116,RG,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-94,Plog's Chaco Web Site,1116,R,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1356,Plog's Chaco Web Site,1117,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1359,Plog's Chaco Web Site,1114,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1361,Plog's Chaco Web Site,1114,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1362,Plog's Chaco Web Site,1114,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1363,Plog's Chaco Web Site,1114,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1364,Plog's Chaco Web Site,1114,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1366,Plog's Chaco Web Site,1114,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1367,Plog's Chaco Web Site,1114,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1368,Plog's Chaco Web Site,1114,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1369,Plog's Chaco Web Site,1115,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1372,Plog's Chaco Web Site,1119,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1373,Plog's Chaco Web Site,1118,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1374,Plog's Chaco Web Site,1118,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1378,Plog's Chaco Web Site,1119,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1380,Plog's Chaco Web Site,1118,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1383,Plog's Chaco Web Site,1118,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1384,Plog's Chaco Web Site,1118,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1385,Plog's Chaco Web Site,1119,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1386,Plog's Chaco Web Site,1119,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1387,Plog's Chaco Web Site,1118,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1388,Plog's Chaco Web Site,1118,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1389,Plog's Chaco Web Site,1118,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1390,Plog's Chaco Web Site,1118,B,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1391,Plog's Chaco Web Site,1118,B,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1392,Plog's Chaco Web Site,1118,B,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1393,Plog's Chaco Web Site,1118,B,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1394,Plog's Chaco Web Site,1104,#NAME?,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1395,Plog's Chaco Web Site,1118,B,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1397,Plog's Chaco Web Site,1104,#NAME?,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1398,Plog's Chaco Web Site,1108,#NAME?,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1399,Plog's Chaco Web Site,1096,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1401,Plog's Chaco Web Site,1118,B,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1402,Plog's Chaco Web Site,1118,B,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1404,Plog's Chaco Web Site,1119,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1405,Plog's Chaco Web Site,1119,LB,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1406,Plog's Chaco Web Site,1118,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1407,Plog's Chaco Web Site,1119,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1408,Plog's Chaco Web Site,1118,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1409,Plog's Chaco Web Site,1118,LB,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1410,Plog's Chaco Web Site,1118,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1411,Plog's Chaco Web Site,1118,LB,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1412,Plog's Chaco Web Site,1118,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1414,Plog's Chaco Web Site,1118,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1415,Plog's Chaco Web Site,1119,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1416,Plog's Chaco Web Site,1116,#NAME?,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1417,Plog's Chaco Web Site,1118,LB,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1418,Plog's Chaco Web Site,1118,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1419,Plog's Chaco Web Site,1119,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1420,Plog's Chaco Web Site,1118,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1421,Plog's Chaco Web Site,1119,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1422,Plog's Chaco Web Site,1118,LB,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1423,Plog's Chaco Web Site,1119,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1424,Plog's Chaco Web Site,1119,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1425,Plog's Chaco Web Site,1119,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1426,Plog's Chaco Web Site,1119,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1427,Plog's Chaco Web Site,1119,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1430,Plog's Chaco Web Site,1118,B,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1431,Plog's Chaco Web Site,1110,#NAME?,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1432,Plog's Chaco Web Site,1118,B,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1434,Plog's Chaco Web Site,1118,B,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1435,Plog's Chaco Web Site,1118,B,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1437,Plog's Chaco Web Site,1118,LB,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1438,Plog's Chaco Web Site,1118,B,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1439,Plog's Chaco Web Site,1118,B,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1440,Plog's Chaco Web Site,1118,B,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1441,Plog's Chaco Web Site,1118,B,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-150,Plog's Chaco Web Site,1162,#NAME?,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1687-A,Plog's Chaco Web Site,1119,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1689,Plog's Chaco Web Site,1115,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1691,Plog's Chaco Web Site,1119,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1692,Plog's Chaco Web Site,1102,#NAME?,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1693,Plog's Chaco Web Site,1119,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1694,Plog's Chaco Web Site,1119,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1698,Plog's Chaco Web Site,1119,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1699,Plog's Chaco Web Site,1119,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1700,Plog's Chaco Web Site,1119,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1701,Plog's Chaco Web Site,1119,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1702,Plog's Chaco Web Site,1119,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1703,Plog's Chaco Web Site,1119,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1704,Plog's Chaco Web Site,1119,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1705,Plog's Chaco Web Site,1118,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1706,Plog's Chaco Web Site,1119,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1707,Plog's Chaco Web Site,1119,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1708,Plog's Chaco Web Site,1119,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1709,Plog's Chaco Web Site,1119,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1711,Plog's Chaco Web Site,1118,B,3,yes,Plog2006
244,LA5603,AZTEC WEST,"AZ-1713,AZ-1716",Plog's Chaco Web Site,1118,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1714,Plog's Chaco Web Site,1118,B,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1719,Plog's Chaco Web Site,1114,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1720,Plog's Chaco Web Site,1119,B,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1721,Plog's Chaco Web Site,1119,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1722,Plog's Chaco Web Site,1118,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1723,Plog's Chaco Web Site,1118,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1724,Plog's Chaco Web Site,1117,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1725,Plog's Chaco Web Site,1115,#NAME?,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1726,Plog's Chaco Web Site,1110,#NAME?,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1728,Plog's Chaco Web Site,1118,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1729,Plog's Chaco Web Site,1242,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1730,Plog's Chaco Web Site,1241,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1731,Plog's Chaco Web Site,1118,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1732,Plog's Chaco Web Site,1119,#NAME?,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1733,Plog's Chaco Web Site,1119,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1734,Plog's Chaco Web Site,1119,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1735,Plog's Chaco Web Site,1115,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1737,Plog's Chaco Web Site,1112,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1739,Plog's Chaco Web Site,1119,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1742,Plog's Chaco Web Site,1117,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,"AZ-1746,AZ-1745",Plog's Chaco Web Site,1119,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1749,Plog's Chaco Web Site,1119,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1750,Plog's Chaco Web Site,1119,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1751,Plog's Chaco Web Site,1119,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1752,Plog's Chaco Web Site,1119,L,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1757,Plog's Chaco Web Site,1110,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1766,Plog's Chaco Web Site,1115,#NAME?,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1767,Plog's Chaco Web Site,1110,#NAME?,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1768,Plog's Chaco Web Site,1118,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1769,Plog's Chaco Web Site,1104,#NAME?,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1770,Plog's Chaco Web Site,1116,#NAME?,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-1779,Plog's Chaco Web Site,1006,#NAME?,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2270,Plog's Chaco Web Site,1112,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2285,Plog's Chaco Web Site,1111,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2306,Plog's Chaco Web Site,1112,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2319,Plog's Chaco Web Site,1111,#NAME?,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2323,Plog's Chaco Web Site,1111,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2339,Plog's Chaco Web Site,1111,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2383,Plog's Chaco Web Site,1111,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2386,Plog's Chaco Web Site,1110,#NAME?,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2387,Plog's Chaco Web Site,1111,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2409,Plog's Chaco Web Site,1111,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2410,Plog's Chaco Web Site,1112,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2411,Plog's Chaco Web Site,1111,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2415,Plog's Chaco Web Site,1111,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2425,Plog's Chaco Web Site,1111,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2433,Plog's Chaco Web Site,1111,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2462,Plog's Chaco Web Site,1111,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2470,Plog's Chaco Web Site,1111,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2471,Plog's Chaco Web Site,1111,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2472,Plog's Chaco Web Site,1109,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2474,Plog's Chaco Web Site,1111,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2485,Plog's Chaco Web Site,1112,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2499,Plog's Chaco Web Site,1099,#NAME?,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2500,Plog's Chaco Web Site,1098,#NAME?,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2523,Plog's Chaco Web Site,1111,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2524,Plog's Chaco Web Site,1104,#NAME?,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2526,Plog's Chaco Web Site,1111,R,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2540,Plog's Chaco Web Site,1112,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2541A-B,Plog's Chaco Web Site,1112,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2543,Plog's Chaco Web Site,1111,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2544,Plog's Chaco Web Site,1103,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2546,Plog's Chaco Web Site,1111,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2547,Plog's Chaco Web Site,1104,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2553,Plog's Chaco Web Site,1111,R,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2554,Plog's Chaco Web Site,1111,R,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2555,Plog's Chaco Web Site,1111,R,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2579,Plog's Chaco Web Site,1111,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2580,Plog's Chaco Web Site,1102,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2586,Plog's Chaco Web Site,1111,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2596A-C,Plog's Chaco Web Site,1111,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2597,Plog's Chaco Web Site,1111,#NAME?,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2598,Plog's Chaco Web Site,1111,#NAME?,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2599,Plog's Chaco Web Site,1111,#NAME?,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2600,Plog's Chaco Web Site,1111,#NAME?,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2601,Plog's Chaco Web Site,1110,#NAME?,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2603,Plog's Chaco Web Site,1110,+R,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2614,Plog's Chaco Web Site,1110,#NAME?,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2622,Plog's Chaco Web Site,1112,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2623,Plog's Chaco Web Site,1112,R,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2624,Plog's Chaco Web Site,1112,R,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2625,Plog's Chaco Web Site,1112,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2636,Plog's Chaco Web Site,1112,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,"AZ-2641A,B",Plog's Chaco Web Site,1111,#NAME?,2,yes,Plog2006
244,LA5603,AZTEC WEST,"AZ-2642A,B",Plog's Chaco Web Site,1111,#NAME?,2,yes,Plog2006
244,LA5603,AZTEC WEST,"AZ-2643A,B",Plog's Chaco Web Site,1110,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2646,Plog's Chaco Web Site,1112,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2737,Plog's Chaco Web Site,1112,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2751,Plog's Chaco Web Site,1111,#NAME?,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2808,Plog's Chaco Web Site,1112,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2810,Plog's Chaco Web Site,1111,R,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2811,Plog's Chaco Web Site,1112,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2814,Plog's Chaco Web Site,1111,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2815,Plog's Chaco Web Site,1108,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2816,Plog's Chaco Web Site,1112,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2818,Plog's Chaco Web Site,1111,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2845,Plog's Chaco Web Site,1111,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2846,Plog's Chaco Web Site,1037,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2850,Plog's Chaco Web Site,1112,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2852,Plog's Chaco Web Site,1109,#NAME?,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2874,Plog's Chaco Web Site,1110,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2884,Plog's Chaco Web Site,1111,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2897,Plog's Chaco Web Site,1111,#NAME?,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2937,Plog's Chaco Web Site,1111,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2938,Plog's Chaco Web Site,1112,C,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2940,Plog's Chaco Web Site,1112,C,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2942,Plog's Chaco Web Site,1110,+C,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2944,Plog's Chaco Web Site,1112,C,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2971,Plog's Chaco Web Site,1111,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2973,Plog's Chaco Web Site,1111,#NAME?,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-2986,Plog's Chaco Web Site,1111,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3023,Plog's Chaco Web Site,1110,R,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3063,Plog's Chaco Web Site,1112,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3072,Plog's Chaco Web Site,1112,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3078,Plog's Chaco Web Site,1111,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3100,Plog's Chaco Web Site,1112,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3107,Plog's Chaco Web Site,1111,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3114,Plog's Chaco Web Site,1112,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3116,Plog's Chaco Web Site,1111,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3127,Plog's Chaco Web Site,1110,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3131,Plog's Chaco Web Site,1111,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3135,Plog's Chaco Web Site,1111,R,3,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3174,Plog's Chaco Web Site,1110,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3224,Plog's Chaco Web Site,1110,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3245,Plog's Chaco Web Site,1112,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3246,Plog's Chaco Web Site,1106,#NAME?,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3279,Plog's Chaco Web Site,1112,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3286,Plog's Chaco Web Site,1111,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3287,Plog's Chaco Web Site,1110,#NAME?,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3288,Plog's Chaco Web Site,1114,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3291,Plog's Chaco Web Site,1113,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3293,Plog's Chaco Web Site,1117,#NAME?,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3296,Plog's Chaco Web Site,1117,#NAME?,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3297,Plog's Chaco Web Site,1116,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3298,Plog's Chaco Web Site,1119,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3299,Plog's Chaco Web Site,1099,#NAME?,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3300,Plog's Chaco Web Site,1119,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3342,Plog's Chaco Web Site,1119,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3343,Plog's Chaco Web Site,1119,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3346,Plog's Chaco Web Site,1110,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3347,Plog's Chaco Web Site,1110,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-337,Plog's Chaco Web Site,1113,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-338,Plog's Chaco Web Site,1115,V,2,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3389-1,Plog's Chaco Web Site,1115,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-339,Plog's Chaco Web Site,1112,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3390,Plog's Chaco Web Site,1106,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3394,Plog's Chaco Web Site,1109,VV,1,yes,Plog2006
244,LA5603,AZTEC WEST,AZ-3395,Plog's Chaco Web Site,1107,VV,1,yes,Plog2006
