Seq_Number,Site_Number,Site_Name,Lab_Number,Refs,Outer_Date_AD,Outer_Symbol,C_Level,Got it?,bibdex
689,LA162,PAA-KO,RG-0366-49,"Kohler 2012, Personal Communication",1450,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-50,"Kohler 2012, Personal Communication",1532,#NAME?,1,no,NA
689,LA162,PAA-KO,RG-0366-52,"Kohler 2012, Personal Communication",1537,VV,1,no,NA
689,LA162,PAA-KO,RG-0367,"Kohler 2012, Personal Communication",1547,VV,1,no,NA
689,LA162,PAA-KO,RG-0367-3,"Kohler 2012, Personal Communication",1358,VV,1,no,NA
689,LA162,PAA-KO,RG-0021,"Kohler 2012, Personal Communication",1539,VV,1,no,NA
689,LA162,PAA-KO,RG-0021-2,"Kohler 2012, Personal Communication",1353,VV,1,no,NA
689,LA162,PAA-KO,RG-0036-12,"Kohler 2012, Personal Communication",1536,VV,1,no,NA
689,LA162,PAA-KO,RG-0065,"Kohler 2012, Personal Communication",1309,VV,1,no,NA
689,LA162,PAA-KO,RG-0066,"Kohler 2012, Personal Communication",1308,VV,1,no,NA
689,LA162,PAA-KO,RG-0067-1,"Kohler 2012, Personal Communication",1395,VV,1,no,NA
689,LA162,PAA-KO,RG-0364-3,"Kohler 2012, Personal Communication",1321,VV,1,no,NA
689,LA162,PAA-KO,RG-0365,"Kohler 2012, Personal Communication",1319,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-01,"Kohler 2012, Personal Communication",1491,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-02,"Kohler 2012, Personal Communication",1513,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-03,"Kohler 2012, Personal Communication",1498,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-04,"Kohler 2012, Personal Communication",1433,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-05,"Kohler 2012, Personal Communication",1472,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-06,"Kohler 2012, Personal Communication",1521,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-07,"Kohler 2012, Personal Communication",1501,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-09,"Kohler 2012, Personal Communication",1505,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-10,"Kohler 2012, Personal Communication",1504,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-11,"Kohler 2012, Personal Communication",1492,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-13,"Kohler 2012, Personal Communication",1541,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-14,"Kohler 2012, Personal Communication",1481,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-15,"Kohler 2012, Personal Communication",1446,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-16,"Kohler 2012, Personal Communication",1512,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-18,"Kohler 2012, Personal Communication",1501,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-19,"Kohler 2012, Personal Communication",1485,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-20,"Kohler 2012, Personal Communication",1487,#NAME?,1,no,NA
689,LA162,PAA-KO,RG-0366-21,"Kohler 2012, Personal Communication",1508,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-22,"Kohler 2012, Personal Communication",1502,#NAME?,1,no,NA
689,LA162,PAA-KO,RG-0366-23,"Kohler 2012, Personal Communication",1521,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-24,"Kohler 2012, Personal Communication",1545,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-26,"Kohler 2012, Personal Communication",1520,#NAME?,1,no,NA
689,LA162,PAA-KO,RG-0366-27,"Kohler 2012, Personal Communication",1534,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-28,"Kohler 2012, Personal Communication",1520,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-29,"Kohler 2012, Personal Communication",1563,#NAME?,1,no,NA
689,LA162,PAA-KO,RG-0366-31,"Kohler 2012, Personal Communication",1531,#NAME?,1,no,NA
689,LA162,PAA-KO,RG-0366-33,"Kohler 2012, Personal Communication",1541,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-34,"Kohler 2012, Personal Communication",1500,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-35,"Kohler 2012, Personal Communication",1532,#NAME?,1,no,NA
689,LA162,PAA-KO,RG-0366-36,"Kohler 2012, Personal Communication",1383,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-37,"Kohler 2012, Personal Communication",1414,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-38,"Kohler 2012, Personal Communication",1527,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-39,"Kohler 2012, Personal Communication",1565,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-40,"Kohler 2012, Personal Communication",1510,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-41,"Kohler 2012, Personal Communication",1426,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-42,"Kohler 2012, Personal Communication",1484,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-43,"Kohler 2012, Personal Communication",1452,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-44,"Kohler 2012, Personal Communication",1426,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-45,"Kohler 2012, Personal Communication",1521,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-46,"Kohler 2012, Personal Communication",1453,VV,1,no,NA
689,LA162,PAA-KO,RG-0366-47,"Kohler 2012, Personal Communication",1417,VV,1,no,NA
690,LA98,SAN MARCOS,RG-363-13,"Kohler 2012, Personal Communication",1367,VV,1,no,NA
690,LA98,SAN MARCOS,RG-363-9,"Kohler 2012, Personal Communication",1369,#NAME?,1,no,NA
692,NA,BJ-74,BJ-01-2,Nash VEP II spreadsheet 2012,906,VV,1,no,NA
692,NA,BJ-74,BJ-01-4,Nash VEP II spreadsheet 2012,1208,VV,1,no,NA
692,NA,BJ-74,BJ-02,Nash VEP II spreadsheet 2012,1229,VV,1,no,NA
692,NA,BJ-74,BJ-02-2,Nash VEP II spreadsheet 2012,1207,VV,1,no,NA
692,NA,BJ-74,BJ-02-4,Nash VEP II spreadsheet 2012,1236,VV,1,no,NA
692,NA,BJ-74,BJ-02-5,Nash VEP II spreadsheet 2012,1243,VV,1,no,NA
692,NA,BJ-74,BJ-02-6,Nash VEP II spreadsheet 2012,1247,#NAME?,3,no,NA
692,NA,BJ-74,BJ-02-7,Nash VEP II spreadsheet 2012,1191,VV,1,no,NA
692,NA,BJ-74,BJ-03-1,Nash VEP II spreadsheet 2012,1242,VV,1,no,NA
692,NA,BJ-74,BJ-03-2,Nash VEP II spreadsheet 2012,1238,VV,1,no,NA
692,NA,BJ-74,BJ-04,Nash VEP II spreadsheet 2012,1243,VV,1,no,NA
692,NA,BJ-74,BJ-06,Nash VEP II spreadsheet 2012,1247,VV,1,no,NA
692,NA,BJ-74,BJ-08-1,Nash VEP II spreadsheet 2012,1252,VV,1,no,NA
692,NA,BJ-74,BJ-09,Nash VEP II spreadsheet 2012,1310,#NAME?,1,no,NA
692,NA,BJ-74,BJ-23,Nash VEP II spreadsheet 2012,1298,VV,1,no,NA
692,NA,BJ-74,BJ-23-1,Nash VEP II spreadsheet 2012,1239,VV,1,no,NA
692,NA,BJ-74,BJ-25,Nash VEP II spreadsheet 2012,1384,VV,1,no,NA
692,NA,BJ-74,BJ-26,Nash VEP II spreadsheet 2012,1250,VV,1,no,NA
692,NA,BJ-74,BJ-26-1,Nash VEP II spreadsheet 2012,1247,VV,1,no,NA
692,NA,BJ-74,BJ-28-1,Nash VEP II spreadsheet 2012,1203,VV,1,no,NA
692,NA,BJ-74,BJ-31-2,Nash VEP II spreadsheet 2012,1217,#NAME?,1,no,NA
692,NA,BJ-74,BJ-34,Nash VEP II spreadsheet 2012,1239,VV,1,no,NA
692,NA,BJ-74,BJ-34-1,Nash VEP II spreadsheet 2012,1106,VV,1,no,NA
692,NA,BJ-74,BJ-36,Nash VEP II spreadsheet 2012,1096,VV,1,no,NA
692,NA,BJ-74,BJ-36-1,Nash VEP II spreadsheet 2012,1109,VV,1,no,NA
692,NA,BJ-74,BJ-36-2,Nash VEP II spreadsheet 2012,1049,VV,1,no,NA
692,NA,BJ-74,BJ-36-3,Nash VEP II spreadsheet 2012,1208,VV,1,no,NA
692,NA,BJ-74,BJ-36-5,Nash VEP II spreadsheet 2012,1090,VV,1,no,NA
692,NA,BJ-74,BJ-39-2,Nash VEP II spreadsheet 2012,896,VV,1,no,NA
692,NA,BJ-74,BJ-46,Nash VEP II spreadsheet 2012,905,VV,1,no,NA
692,NA,BJ-74,BJ-46-1,Nash VEP II spreadsheet 2012,1251,VV,1,no,NA
692,NA,BJ-74,BJ-46-2,Nash VEP II spreadsheet 2012,1255,VV,1,no,NA
692,NA,BJ-74,BJ-46-3,Nash VEP II spreadsheet 2012,1312,VV,1,no,NA
693,LA82,TYUONYI,RG-24-10,Nash VEP II spreadsheet 2013,1442,VV,1,no,NA
693,LA82,TYUONYI,RG-24-12,Nash VEP II spreadsheet 2013,1394,VV,1,no,NA
693,LA82,TYUONYI,RG-24-13,Nash VEP II spreadsheet 2013,1494,VV,1,no,NA
693,LA82,TYUONYI,RG-24-9,Nash VEP II spreadsheet 2013,1439,VV,1,no,NA
693,LA82,TYUONYI,RG-8-1,Nash VEP II spreadsheet 2013,1462,#NAME?,1,no,NA
693,LA82,TYUONYI,RG-8-2,Nash VEP II spreadsheet 2013,1421,#NAME?,1,no,NA
693,LA82,TYUONYI,TYU-82-1,Nash VEP II spreadsheet 2013,1327,VV,1,no,NA
693,LA82,TYUONYI,TYU-84,Nash VEP II spreadsheet 2013,1388,VV,1,no,NA
693,LA82,TYUONYI,TYU-9,Nash VEP II spreadsheet 2013,1431,V INC,3,no,NA
693,LA82,TYUONYI,TYU-10,Nash VEP II spreadsheet 2013,1407,#NAME?,1,no,NA
693,LA82,TYUONYI,TYU-11,Nash VEP II spreadsheet 2013,1385,VV,1,no,NA
693,LA82,TYUONYI,TYU-12,Nash VEP II spreadsheet 2013,1432,#NAME?,1,no,NA
693,LA82,TYUONYI,TYU-13-1,Nash VEP II spreadsheet 2013,1421,#NAME?,1,no,NA
693,LA82,TYUONYI,TYU-14,Nash VEP II spreadsheet 2013,1458,VV,1,no,NA
693,LA82,TYUONYI,TYU-19,Nash VEP II spreadsheet 2013,1389,VV,1,no,NA
693,LA82,TYUONYI,TYU-2,Nash VEP II spreadsheet 2013,1451,VV,1,no,NA
693,LA82,TYUONYI,TYU-20-1,Nash VEP II spreadsheet 2013,1401,VV,1,no,NA
693,LA82,TYUONYI,TYU-21,Nash VEP II spreadsheet 2013,1457,VV,1,no,NA
693,LA82,TYUONYI,TYU-2-2,Nash VEP II spreadsheet 2013,1427,VV,1,no,NA
693,LA82,TYUONYI,TYU-23,Nash VEP II spreadsheet 2013,1395,VV,1,no,NA
693,LA82,TYUONYI,TYU-2-4,Nash VEP II spreadsheet 2013,1422,VV,1,no,NA
693,LA82,TYUONYI,TYU-25,Nash VEP II spreadsheet 2013,1408,VV,1,no,NA
693,LA82,TYUONYI,TYU-30,Nash VEP II spreadsheet 2013,1387,VV,1,no,NA
693,LA82,TYUONYI,TYU-36,Nash VEP II spreadsheet 2013,1400,#NAME?,1,no,NA
693,LA82,TYUONYI,TYU-4,Nash VEP II spreadsheet 2013,1469,VV,1,no,NA
693,LA82,TYUONYI,TYU-43-1,Nash VEP II spreadsheet 2013,1415,#NAME?,1,no,NA
693,LA82,TYUONYI,TYU-45-2,Nash VEP II spreadsheet 2013,1398,VV,1,no,NA
693,LA82,TYUONYI,TYU-46-2,Nash VEP II spreadsheet 2013,1496,VV,1,no,NA
693,LA82,TYUONYI,TYU-5,Nash VEP II spreadsheet 2013,1469,VV,1,no,NA
693,LA82,TYUONYI,TYU-55-2,Nash VEP II spreadsheet 2013,1521,VV,1,no,NA
693,LA82,TYUONYI,TYU-57-1,Nash VEP II spreadsheet 2013,1383,VV,1,no,NA
693,LA82,TYUONYI,TYU-6,Nash VEP II spreadsheet 2013,1466,V INC,3,no,NA
693,LA82,TYUONYI,TYU-73,Nash VEP II spreadsheet 2013,1443,VV,1,no,NA
693,LA82,TYUONYI,TYU-73-1,Nash VEP II spreadsheet 2013,1366,VV,1,no,NA
693,LA82,TYUONYI,TYU-76,Nash VEP II spreadsheet 2013,1442,#NAME?,3,no,NA
693,LA82,TYUONYI,TYU-79,Nash VEP II spreadsheet 2013,1517,VV,1,no,NA
693,LA82,TYUONYI,TYU-82,Nash VEP II spreadsheet 2013,1340,VV,1,no,NA
694,LA217,RAINBOW HOUSE,RBH-10,"Kohler 2012, Personal Communication",1427,VV,1,no,NA
694,LA217,RAINBOW HOUSE,RBH-12,"Kohler 2012, Personal Communication",1453,VV,1,no,NA
694,LA217,RAINBOW HOUSE,RBH-15,"Kohler 2012, Personal Communication",1454,VV,1,no,NA
694,LA217,RAINBOW HOUSE,RBH-16,"Kohler 2012, Personal Communication",1427,#NAME?,2,no,NA
694,LA217,RAINBOW HOUSE,RBH-18,"Kohler 2012, Personal Communication",1408,VV,1,no,NA
694,LA217,RAINBOW HOUSE,RBH-19,"Kohler 2012, Personal Communication",1446,VV,1,no,NA
694,LA217,RAINBOW HOUSE,RBH-4,"Kohler 2012, Personal Communication",1422,#NAME?,2,no,NA
694,LA217,RAINBOW HOUSE,RBH-5-2,"Kohler 2012, Personal Communication",1412,VV,1,no,NA
694,LA217,RAINBOW HOUSE,RBH-7B,"Kohler 2012, Personal Communication",1435,VV,1,no,NA
694,LA217,RAINBOW HOUSE,RBH-8,"Kohler 2012, Personal Communication",1439,VV,1,no,NA
695,LA78,FRIJOLITO RUIN,RG-0013-04,"Kohler 2012, Personal Communication",1431,VV,1,no,NA
695,LA78,FRIJOLITO RUIN,RG-0013-05,"Kohler 2012, Personal Communication",1447,VV,1,no,NA
695,LA78,FRIJOLITO RUIN,RG-0013-07,"Kohler 2012, Personal Communication",1437,VV,1,no,NA
695,LA78,FRIJOLITO RUIN,RG-0013-10,"Kohler 2012, Personal Communication",1447,VV,1,no,NA
695,LA78,FRIJOLITO RUIN,RG-0013-11,"Kohler 2012, Personal Communication",1441,VV,1,no,NA
695,LA78,FRIJOLITO RUIN,RG-0013-13,"Kohler 2012, Personal Communication",1385,VV,1,no,NA
696,LA169,OTOWI,OTO-2,"Kohler 2012, Personal Communication",1491,VV,1,no,NA
696,LA169,OTOWI,RG-0028-1,"Kohler 2012, Personal Communication",1431,VV,1,no,NA
696,LA169,OTOWI,RG-0028-2,"Kohler 2012, Personal Communication",1409,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-032,"Kohler 2012, Personal Communication",1458,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-033,"Kohler 2012, Personal Communication",1381,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-035,"Kohler 2012, Personal Communication",1364,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-048,"Kohler 2012, Personal Communication",1374,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-059,"Kohler 2012, Personal Communication",1388,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-063,"Kohler 2012, Personal Communication",1345,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-065,"Kohler 2012, Personal Communication",1341,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-068,"Kohler 2012, Personal Communication",1381,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-072,"Kohler 2012, Personal Communication",1515,RB,3,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-082,"Kohler 2012, Personal Communication",1447,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-083,"Kohler 2012, Personal Communication",1508,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-087,"Kohler 2012, Personal Communication",1368,#NAME?,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-090,"Kohler 2012, Personal Communication",1520,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-128,"Kohler 2012, Personal Communication",1388,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-129,"Kohler 2012, Personal Communication",1422,#NAME?,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-139,"Kohler 2012, Personal Communication",1421,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-142,"Kohler 2012, Personal Communication",1388,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-143,"Kohler 2012, Personal Communication",1438,#NAME?,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-144,"Kohler 2012, Personal Communication",1426,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-145,"Kohler 2012, Personal Communication",1357,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-152,"Kohler 2012, Personal Communication",1406,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-155,"Kohler 2012, Personal Communication",1446,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-157,"Kohler 2012, Personal Communication",1434,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-170,"Kohler 2012, Personal Communication",1428,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-175,"Kohler 2012, Personal Communication",1449,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-185,"Kohler 2012, Personal Communication",1474,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-192,"Kohler 2012, Personal Communication",1348,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-193,"Kohler 2012, Personal Communication",1463,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-194,"Kohler 2012, Personal Communication",1292,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-195,"Kohler 2012, Personal Communication",1402,#NAME?,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-196,"Kohler 2012, Personal Communication",1367,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-197,"Kohler 2012, Personal Communication",1368,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-198,"Kohler 2012, Personal Communication",1346,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-199,"Kohler 2012, Personal Communication",1350,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-200,"Kohler 2012, Personal Communication",1327,#NAME?,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-215,"Kohler 2012, Personal Communication",1514,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-217,"Kohler 2012, Personal Communication",1513,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-234,"Kohler 2012, Personal Communication",1514,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-250,"Kohler 2012, Personal Communication",1513,VV,1,no,NA
697,LA70,PUEBLO DEL ENCIERRO,CDP-253,"Kohler 2012, Personal Communication",1446,VV,1,no,NA
698,LA6869,WHEELER SITE (WALDO PROJECT),WDS-05A,"Kohler 2012, Personal Communication",1386,R,3,no,NA
698,LA6869,WHEELER SITE (WALDO PROJECT),WDS-19,"Kohler 2012, Personal Communication",1383,VV,1,no,NA
698,LA6869,WHEELER SITE (WALDO PROJECT),WDS-21,"Kohler 2012, Personal Communication",1290,#NAME?,1,no,NA
698,LA6869,WHEELER SITE (WALDO PROJECT),WDS-38,"Kohler 2012, Personal Communication",1374,VV,1,no,NA
699,LA77722,BANDELIER BIG KIVA,RG-5156,"Kohler 2012, Personal Communication",1504,VV,1,no,NA
699,LA77722,BANDELIER BIG KIVA,RG-5157,"Kohler 2012, Personal Communication",1426,VV,1,no,NA
699,LA77722,BANDELIER BIG KIVA,RG-5171,"Kohler 2012, Personal Communication",1383,VV,1,no,NA
699,LA77722,BANDELIER BIG KIVA,RG-5185,"Kohler 2012, Personal Communication",1521,VV,1,no,NA
699,LA77722,BANDELIER BIG KIVA,RG-5187,"Kohler 2012, Personal Communication",1470,VV,1,no,NA
699,LA77722,BANDELIER BIG KIVA,RG-5197,"Kohler 2012, Personal Communication",1518,VV,1,no,NA
699,LA77722,BANDELIER BIG KIVA,RG-5204,"Kohler 2012, Personal Communication",1410,VV,1,no,NA
699,LA77722,BANDELIER BIG KIVA,RG-5210,"Kohler 2012, Personal Communication",1525,#NAME?,1,no,NA
699,LA77722,BANDELIER BIG KIVA,RG-5239,"Kohler 2012, Personal Communication",1494,VV,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-001,Nash VEP II spreadsheet 2012,1583,#NAME?,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-028,Nash VEP II spreadsheet 2012,1561,V,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-042,Nash VEP II spreadsheet 2012,1544,#NAME?,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-045,Nash VEP II spreadsheet 2012,1467,VV,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-049,Nash VEP II spreadsheet 2012,1551,V,2,no,NA
716,LA120,GRAN QUIVIRA,GRQ-065,Nash VEP II spreadsheet 2012,1501,V,2,no,NA
716,LA120,GRAN QUIVIRA,GRQ-067,Nash VEP II spreadsheet 2012,1541,VV,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-099,Nash VEP II spreadsheet 2012,1493,VV,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-100,Nash VEP II spreadsheet 2012,1507,#NAME?,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-101,Nash VEP II spreadsheet 2012,1530,VV,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-102,Nash VEP II spreadsheet 2012,1543,VV,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-103,Nash VEP II spreadsheet 2012,1543,#NAME?,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-105,Nash VEP II spreadsheet 2012,1542,#NAME?,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-106,Nash VEP II spreadsheet 2012,1543,VV,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-142,Nash VEP II spreadsheet 2012,1555,VV,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-145,Nash VEP II spreadsheet 2012,1471,#NAME?,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-183,Nash VEP II spreadsheet 2012,1447,VV,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-207,Nash VEP II spreadsheet 2012,1418,#NAME?,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-214,Nash VEP II spreadsheet 2012,1582,++R,3,no,NA
716,LA120,GRAN QUIVIRA,GRQ-220,Nash VEP II spreadsheet 2012,1594,#NAME?,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-221,Nash VEP II spreadsheet 2012,1580,#NAME?,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-223,Nash VEP II spreadsheet 2012,1530,VV,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-239,Nash VEP II spreadsheet 2012,1518,#NAME?,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-240,Nash VEP II spreadsheet 2012,1551,#NAME?,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-252,Nash VEP II spreadsheet 2012,1543,VV,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-273,Nash VEP II spreadsheet 2012,1510,RB,3,no,NA
716,LA120,GRAN QUIVIRA,GRQ-274,Nash VEP II spreadsheet 2012,1416,VV,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-275,Nash VEP II spreadsheet 2012,1504,#NAME?,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-276,Nash VEP II spreadsheet 2012,1506,VV,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-277,Nash VEP II spreadsheet 2012,1473,#NAME?,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-278,Nash VEP II spreadsheet 2012,1510,V,2,no,NA
716,LA120,GRAN QUIVIRA,GRQ-279,Nash VEP II spreadsheet 2012,1510,R,3,no,NA
716,LA120,GRAN QUIVIRA,GRQ-280,Nash VEP II spreadsheet 2012,1469,VV,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-281,Nash VEP II spreadsheet 2012,1510,R,3,no,NA
716,LA120,GRAN QUIVIRA,GRQ-282,Nash VEP II spreadsheet 2012,1471,#NAME?,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-283,Nash VEP II spreadsheet 2012,1460,VV,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-284,Nash VEP II spreadsheet 2012,1506,#NAME?,3,no,NA
716,LA120,GRAN QUIVIRA,GRQ-286,Nash VEP II spreadsheet 2012,1510,R,3,no,NA
716,LA120,GRAN QUIVIRA,GRQ-288,Nash VEP II spreadsheet 2012,1510,R,3,no,NA
716,LA120,GRAN QUIVIRA,GRQ-289,Nash VEP II spreadsheet 2012,1510,R,3,no,NA
716,LA120,GRAN QUIVIRA,GRQ-290,Nash VEP II spreadsheet 2012,1507,VV,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-291,Nash VEP II spreadsheet 2012,1500,VV,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-292,Nash VEP II spreadsheet 2012,1510,R,3,no,NA
716,LA120,GRAN QUIVIRA,GRQ-293,Nash VEP II spreadsheet 2012,1490,VV,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-294,Nash VEP II spreadsheet 2012,1482,VV,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-295,Nash VEP II spreadsheet 2012,1509,R,3,no,NA
716,LA120,GRAN QUIVIRA,GRQ-296,Nash VEP II spreadsheet 2012,1503,#NAME?,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-297,Nash VEP II spreadsheet 2012,1510,R,3,no,NA
716,LA120,GRAN QUIVIRA,GRQ-298,Nash VEP II spreadsheet 2012,1510,VV,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-299,Nash VEP II spreadsheet 2012,1510,R,3,no,NA
716,LA120,GRAN QUIVIRA,GRQ-301,Nash VEP II spreadsheet 2012,1473,#NAME?,2,no,NA
716,LA120,GRAN QUIVIRA,GRQ-302,Nash VEP II spreadsheet 2012,1510,R,3,no,NA
716,LA120,GRAN QUIVIRA,GRQ-303,Nash VEP II spreadsheet 2012,1499,VV,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-304,Nash VEP II spreadsheet 2012,1510,R,3,no,NA
716,LA120,GRAN QUIVIRA,GRQ-305,Nash VEP II spreadsheet 2012,1507,+R,3,no,NA
716,LA120,GRAN QUIVIRA,GRQ-306,Nash VEP II spreadsheet 2012,1502,#NAME?,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-308,Nash VEP II spreadsheet 2012,1508,VV,1,no,NA
716,LA120,GRAN QUIVIRA,GRQ-309,Nash VEP II spreadsheet 2012,1510,R,3,no,NA
716,LA120,GRAN QUIVIRA,GRQ-310,Nash VEP II spreadsheet 2012,1510,R,3,no,NA
716,LA120,GRAN QUIVIRA,GRQ-311,Nash VEP II spreadsheet 2012,1510,R,3,no,NA
716,LA120,GRAN QUIVIRA,GRQ-312,Nash VEP II spreadsheet 2012,1510,R,3,no,NA
716,LA120,GRAN QUIVIRA,GRQ-313,Nash VEP II spreadsheet 2012,1510,R,3,no,NA
716,LA120,GRAN QUIVIRA,GRQ-314,Nash VEP II spreadsheet 2012,1510,R,3,no,NA
