Region,Site Name,Provenience,TRL Spec. No.,Species,Inside Date,Inside Suffix,Outside Date,Outside Suffix,Type of Date,TRLControl,Site No.
RioGrande,Tijeras Pueblo,Room 108,TJP-557,PP,1267,p,1313,r,Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 108,TJP-562,PP,1232,p,1313,r,Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 108,TJP-564,PP,1266,p,1313,r,Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 108,TJP-600,JUN,1178,p,1235,vv,Non-Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 108,TJP-602,PNN,1256, ,1317,vv,Non-Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 108,TJP-604,PNN,1333,p,1367,vv,Non-Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 108,TJP-605,PNN,1280,p,1367,vv,Non-Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 108,TJP-606,PNN,1185,+/-p,1313,vv,Non-Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 108,TJP-607,PNN,1198,p,1319,#NAME?,Non-Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 108,TJP-608,PNN,1332,p,1368,c,Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 108,TJP-609,PNN,1313,p,1377,r,Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 108,TJP-612,PP,1328,p,1379,vv,Non-Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 108,TJP-618,PP,1239,p,1294,r,Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 108,TJP-619,PNN,1061,p,1315,#NAME?,Non-Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 108,TJP-620,PNN,1170,p,1303,vv,Non-Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 108,TJP-621,PNN,1164,p,1297,r,Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 108,TJP-622,PP,1236,p,1313,r,Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 108,TJP-623,PP,1244,p,1284,c,Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 108,TJP-624,PP,1233,p,1264,+c,Near Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 108,TJP-626,PP,1240,p,1307,+c,Near Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 108,TJP-666,PNN,1238,,1298,#NAME?,Non-Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 111,TJP-627,PNN,1358,p,1389,r,Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 112,TJP-631,PNN,1358,p,1387,r,Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 112,TJP-634,PNN,1355,p,1386,r,Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 112,TJP-635,PNN,1354,p,1385,r,Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 112,TJP-637,PNN,1235,p,1302,r,Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 112,TJP-638,PNN,1334,p,1373,c,Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 112,TJP-640,PNN,1236,p,1317,r,Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 115,TJP-641,PNN,1297,p,1349,r,Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 115,TJP-642,PNN,1290,p,1346,r,Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 115,TJP-643,PNN,1297,p,1346,r,Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 115,TJP-644,PNN,1302,p,1349,vv,Non-Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 115,TJP-645,PNN,1297,p,1358,vv,Non-Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 116,TJP-646,PNN,1198,p,1284,vv,Non-Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 116,TJP-647,PNN,1271,p,1359,vv,Non-Cutting,31I-017,
RioGrande,Tijeras Pueblo,Room 122,TJP-667,PNN,1264,,1317,#NAME?,Non-Cutting,31I-017,
